rally,ball_round,time,frame_num,roundscore_a,roundscore_b,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,__match_name,__set_file,is_smash,smash_success,distance_to_birdie
32,4.0,0:29:55,44890.0,20,12,B,3,殺球,1.0,,1.0,8.0,747.0,315.0,,11.0,923.0,589.0,出界,對手出界,A,,8.0,747.0,313.0,8.0,649.0,570.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1.csv,True,0,327.34080100103625
34,14.0,0:30:52,46308.0,21,13,A,3,殺球,,,1.0,3.0,805.0,628.0,1.0,5.0,473.0,351.0,對手落地致勝,落地致勝,A,,9.0,779.0,626.0,8.0,647.0,342.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1.csv,True,1,411.41341737964746
1,4.0,0:33:15,49886.0,0,1,B,3,殺球,,,1.0,9.0,482.0,636.0,1.0,6.0,813.0,347.0,對手落地致勝,落地致勝,B,,4.0,477.0,638.0,8.0,639.0,339.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,1,444.49634419194047
4,11.0,0:34:31,51783.0,2,2,B,3,殺球,,,1.0,3.0,825.0,639.0,2.0,15.0,428.0,339.0,出界,對手出界,A,,3.0,811.0,639.0,8.0,712.0,341.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,0,486.506937257836
13,6.0,0:39:25,59125.0,4,9,B,3,殺球,1.0,,1.0,6.0,483.0,596.0,2.0,6.0,791.0,316.0,對手落地致勝,落地致勝,B,,8.0,524.0,593.0,8.0,604.0,359.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,1,384.7310749081753
15,3.0,0:40:08,60224.0,5,10,B,3,殺球,1.0,,1.0,8.0,488.0,611.0,2.0,11.0,868.0,333.0,出界,對手出界,A,,8.0,563.0,605.0,8.0,618.0,354.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,0,408.667346383339
25,21.0,0:46:00,69013.0,8,17,B,3,殺球,1.0,,1.0,4.0,461.0,629.0,2.0,5.0,456.0,332.0,對手落地致勝,落地致勝,B,,6.0,461.0,617.0,8.0,616.0,338.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,1,285.0438562747845
27,6.0,0:46:38,69965.0,9,18,A,3,點扣,1.0,,1.0,5.0,513.0,338.0,1.0,5.0,880.0,587.0,對手落地致勝,落地致勝,A,,8.0,524.0,334.0,8.0,598.0,583.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,1,436.74363189404374
28,3.0,0:47:02,70550.0,9,19,A,3,點扣,1.0,,1.0,3.0,500.0,311.0,2.0,11.0,913.0,594.0,出界,對手出界,B,,9.0,576.0,308.0,8.0,620.0,542.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2.csv,True,0,442.0011312202719
1,11.0,0:51:42,77565.0,0,1,B,3,殺球,1.0,,1.0,4.0,761.0,301.0,,5.0,899.0,599.0,對手落地致勝,落地致勝,B,,9.0,718.0,300.0,8.0,606.0,551.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,1,349.516809323958
11,8.0,0:59:27,89194.0,6,5,B,3,點扣,1.0,,1.0,9.0,757.0,304.0,1.0,6.0,426.0,548.0,對手落地致勝,落地致勝,B,,8.0,691.0,315.0,8.0,586.0,590.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,1,352.865413436908
12,7.0,1:00:00,90004.0,6,6,B,3,殺球,1.0,,1.0,4.0,801.0,306.0,,6.0,377.0,579.0,對手落地致勝,落地致勝,B,,9.0,733.0,310.0,8.0,675.0,542.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,1,446.202868659537
25,5.0,1:09:44,104608.0,15,10,B,3,殺球,1.0,,1.0,9.0,529.0,653.0,2.0,6.0,805.0,344.0,對手落地致勝,落地致勝,B,,9.0,586.0,646.0,8.0,660.0,355.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,1,373.048254251377
29,3.0,1:12:43,109099.0,17,12,A,3,殺球,1.0,,1.0,9.0,542.0,307.0,,15.0,343.0,595.0,出界,對手出界,B,,8.0,572.0,323.0,8.0,603.0,543.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,0,355.5629339512205
31,8.0,1:14:05,111129.0,18,13,A,3,殺球,,,1.0,9.0,734.0,305.0,,6.0,376.0,604.0,對手落地致勝,落地致勝,A,,8.0,714.0,314.0,8.0,703.0,604.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,1,445.3582827342498
34,10.0,1:15:42,113565.0,19,15,B,3,殺球,,,1.0,9.0,778.0,631.0,2.0,5.0,469.0,327.0,對手落地致勝,落地致勝,B,,8.0,755.0,618.0,8.0,712.0,351.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3.csv,True,1,408.0159310615212
9,22.0,0:11:11,16799.0,6,3,B,3,殺球,,,2.0,5.0,523.0,332.0,1.0,5.0,802.0,619.0,對手落地致勝,落地致勝,B,,9.0,530.0,326.0,8.0,600.0,570.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,1,399.7911955008514
13,39.0,0:14:43,22080.0,7,6,B,3,殺球,,,2.0,3.0,503.0,328.0,1.0,4.0,389.0,651.0,對手落地致勝,落地致勝,B,,8.0,530.0,339.0,8.0,604.0,583.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,1,342.3813663153998
14,14.0,00:15:36,23412.0,8,6,A,3,點扣,,,1.0,4.0,453.0,631.0,2.0,5.0,438.0,358.0,對手落地致勝,落地致勝,A,,9.0,491.0,659.0,8.0,598.0,353.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,1,305.6304958606062
15,18.0,0:16:12,24312.0,9,6,B,3,殺球,,,2.0,9.0,558.0,325.0,1.0,7.0,680.0,449.0,掛網,對手掛網,A,,8.0,556.0,335.0,8.0,587.0,593.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,0,168.43990026119107
17,15.0,0:18:29,27728.0,10,7,A,3,殺球,,,1.0,6.0,484.0,599.0,2.0,15.0,428.0,341.0,出界,對手出界,B,,9.0,567.0,637.0,8.0,670.0,372.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,0,327.0122321871156
20,3.0,0:20:58,31450.0,11,9,A,3,殺球,1.0,,1.0,9.0,707.0,630.0,2.0,11.0,848.0,335.0,出界,對手出界,B,,9.0,671.0,642.0,8.0,667.0,348.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,0,354.36986327846785
21,5.0,0:21:13,31828.0,12,9,B,3,殺球,,,2.0,9.0,552.0,326.0,1.0,12.0,977.0,631.0,出界,對手出界,A,,8.0,625.0,339.0,8.0,666.0,572.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,0,457.3488821457859
29,16.0,0:26:46,40151.0,18,11,B,3,點扣,1.0,,2.0,8.0,738.0,329.0,1.0,6.0,402.0,553.0,對手落地致勝,落地致勝,B,,8.0,717.0,336.0,8.0,646.0,597.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,1,382.510130584799
33,12.0,00:28:43,43079.0,20,13,B,3,殺球,,,2.0,8.0,576.0,364.0,1.0,6.0,447.0,619.0,對手落地致勝,落地致勝,B,,8.0,591.0,361.0,8.0,636.0,594.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,1,295.4657340538831
34,4.0,00:29:11,43783.0,20,14,A,3,殺球,1.0,,1.0,3.0,843.0,635.0,2.0,11.0,850.0,343.0,出界,對手出界,B,,3.0,809.0,639.0,8.0,660.0,348.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set1.csv,True,0,298.82603634890984
1,4.0,00:32:23,48587.0,1,0,B,3,殺球,,,2.0,3.0,833.0,641.0,1.0,12.0,849.0,326.0,出界,對手出界,A,,3.0,820.0,653.0,8.0,663.0,351.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,0,328.28341414089135
2,4.0,00:32:43,49083.0,1,1,B,3,殺球,,,1.0,8.0,651.0,620.0,2.0,8.0,695.0,342.0,對手落地致勝,落地致勝,B,,9.0,619.0,631.0,8.0,622.0,343.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,298.82603634890984
5,3.0,00:33:34,50362.0,1,4,B,3,殺球,1.0,,1.0,8.0,492.0,619.0,2.0,6.0,822.0,355.0,對手落地致勝,落地致勝,B,,9.0,524.0,635.0,8.0,628.0,361.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,408.9058571358449
7,18.0,00:34:27,51690.0,2,5,B,3,殺球,1.0,,1.0,4.0,457.0,638.0,2.0,6.0,801.0,368.0,對手落地致勝,落地致勝,B,,4.0,438.0,647.0,8.0,601.0,357.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,457.83184686083166
9,34.0,00:35:46,53674.0,4,5,B,3,殺球,,,1.0,9.0,778.0,631.0,2.0,7.0,688.0,467.0,掛網,對手掛網,A,,8.0,750.0,615.0,8.0,661.0,351.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,0,160.46183346827368
13,5.0,00:38:44,58107.0,6,7,A,3,殺球,1.0,,2.0,3.0,519.0,326.0,1.0,5.0,827.0,603.0,對手落地致勝,落地致勝,A,,5.0,514.0,329.0,8.0,592.0,584.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,415.98677863605235
16,11.0,00:40:09,60235.0,6,10,B,3,殺球,1.0,,1.0,6.0,435.0,624.0,2.0,5.0,445.0,350.0,對手落地致勝,落地致勝,B,,4.0,411.0,650.0,8.0,592.0,353.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,301.9205193424256
17,8.0,00:40:32,60803.0,6,11,A,3,點扣,1.0,,2.0,5.0,516.0,335.0,1.0,15.0,371.0,590.0,出界,對手出界,B,,8.0,550.0,332.0,8.0,638.0,567.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,0,314.0143308831621
23,9.0,00:44:36,66917.0,10,13,B,3,殺球,,,1.0,8.0,726.0,598.0,2.0,6.0,773.0,348.0,對手落地致勝,落地致勝,B,,9.0,690.0,632.0,8.0,623.0,351.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,295.8800432607782
29,4.0,00:49:43,74599.0,13,16,B,3,殺球,,,1.0,5.0,856.0,626.0,2.0,8.0,751.0,334.0,對手落地致勝,落地致勝,B,,3.0,838.0,642.0,8.0,678.0,353.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,320.05155834646393
35,5.0,00:54:59,82490.0,17,18,A,3,殺球,,,2.0,6.0,764.0,333.0,1.0,5.0,840.0,578.0,對手落地致勝,落地致勝,A,,8.0,735.0,344.0,8.0,719.0,548.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,256.478069237898
36,34.0,00:56:26,84660.0,17,19,B,3,殺球,,,1.0,5.0,821.0,607.0,2.0,4.0,820.0,325.0,對手落地致勝,落地致勝,B,,9.0,779.0,644.0,8.0,679.0,358.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set2.csv,True,1,321.62400407929755
2,14.0,01:01:18,91960.0,2,0,B,3,殺球,,,2.0,3.0,498.0,326.0,1.0,11.0,906.0,565.0,出界,對手出界,A,,3.0,506.0,325.0,8.0,605.0,598.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,0,466.47615158762403
15,2.0,01:11:01,106548.0,9,6,B,3,殺球,1.0,,2.0,8.0,729.0,340.0,1.0,6.0,447.0,617.0,對手落地致勝,落地致勝,B,,8.0,754.0,331.0,8.0,673.0,578.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,1,419.57716811094474
18,2.0,01:12:13,108337.0,10,8,A,3,點扣,1.0,,1.0,9.0,784.0,631.0,2.0,6.0,837.0,368.0,對手落地致勝,落地致勝,A,,9.0,758.0,644.0,8.0,651.0,366.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,1,287.0836115141371
23,20.0,01:16:59,115491.0,13,10,B,3,殺球,,,2.0,3.0,837.0,637.0,1.0,6.0,832.0,349.0,對手落地致勝,落地致勝,B,,3.0,809.0,639.0,8.0,666.0,350.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,1,290.91063920042524
24,4.0,01:17:32,116302.0,13,11,A,3,點扣,,,2.0,6.0,762.0,332.0,1.0,11.0,920.0,625.0,出界,對手出界,B,,8.0,710.0,330.0,8.0,668.0,590.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,0,362.1118611699981
29,9.0,01:22:05,123137.0,15,14,B,3,殺球,,,2.0,3.0,817.0,633.0,1.0,5.0,444.0,369.0,對手落地致勝,落地致勝,B,,8.0,777.0,625.0,8.0,683.0,346.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,1,420.0297608503474
30,19.0,01:23:27,125197.0,15,15,B,3,殺球,,,2.0,3.0,836.0,632.0,1.0,6.0,805.0,356.0,對手落地致勝,落地致勝,B,,8.0,803.0,628.0,8.0,679.0,349.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,set3.csv,True,1,272.0073528417936
1,4.0,0:07:41,11546.0,0,1,B,3,點扣,,,1.0,6.0,414.0,600.0,2.0,6.0,819.0,347.0,對手落地致勝,落地致勝,B,,8.0,487.0,582.0,8.0,553.0,310.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,406.75422554658235
2,29.0,0:08:24,12605.0,1,1,B,3,殺球,1.0,,1.0,4.0,419.0,612.0,2.0,15.0,419.0,333.0,出界,對手出界,A,,6.0,432.0,607.0,8.0,577.0,329.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,0,274.3082208028042
4,17.0,0:09:49,14726.0,1,3,B,3,殺球,,,1.0,8.0,807.0,606.0,2.0,5.0,490.0,328.0,對手落地致勝,落地致勝,B,,8.0,774.0,603.0,8.0,627.0,326.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,395.32391781929914
11,7.0,00:13:19,19998.0,7,4,A,3,殺球,,,1.0,4.0,762.0,300.0,2.0,5.0,478.0,553.0,對手落地致勝,落地致勝,A,,8.0,717.0,312.0,8.0,750.0,569.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,339.4142012350102
13,12.0,00:14:13,21336.0,8,5,A,3,殺球,,,1.0,9.0,734.0,300.0,2.0,5.0,377.0,553.0,對手落地致勝,落地致勝,A,,9.0,706.0,304.0,8.0,706.0,545.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,412.60392630221054
17,8.0,0:16:23,24595.0,11,6,A,3,殺球,,,1.0,9.0,682.0,305.0,,2.0,496.0,437.0,對手落地致勝,落地致勝,A,,8.0,627.0,309.0,8.0,653.0,533.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,183.15294155431957
19,14.0,00:18:45,28138.0,11,8,A,3,殺球,1.0,,1.0,3.0,482.0,299.0,2.0,1.0,455.0,424.0,掛網,對手掛網,B,,3.0,471.0,298.0,8.0,584.0,567.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,0,127.01181047445942
24,6.0,0:21:57,32936.0,14,10,A,3,殺球,1.0,,1.0,5.0,500.0,307.0,,14.0,343.0,611.0,對手落地致勝,落地致勝,A,,5.0,520.0,317.0,8.0,572.0,530.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,343.16905454892054
25,4.0,0:22:17,33441.0,14,11,B,3,殺球,,,1.0,8.0,808.0,583.0,2.0,6.0,834.0,314.0,對手落地致勝,落地致勝,B,,8.0,800.0,581.0,8.0,654.0,333.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,269.15608854343236
26,13.0,00:22:45,34129.0,15,11,B,3,殺球,,,1.0,9.0,816.0,625.0,2.0,11.0,870.0,311.0,出界,對手出界,A,,9.0,804.0,624.0,8.0,643.0,330.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,0,319.88279103446627
27,16.0,0:23:25,35133.0,16,11,B,3,殺球,,,1.0,5.0,837.0,600.0,2.0,11.0,852.0,307.0,出界,對手出界,A,,8.0,805.0,603.0,8.0,615.0,333.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,0,299.7081914129142
28,14.0,0:24:03,36097.0,16,12,B,3,殺球,1.0,,1.0,8.0,579.0,557.0,2.0,8.0,721.0,334.0,對手落地致勝,落地致勝,B,,8.0,567.0,582.0,8.0,609.0,328.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,291.92464781172555
32,7.0,00:26:43,40079.0,17,15,B,3,殺球,,,1.0,11.0,932.0,561.0,2.0,4.0,816.0,303.0,對手落地致勝,落地致勝,B,,11.0,938.0,565.0,8.0,637.0,331.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,289.0121104729004
33,15.0,0:27:27,41176.0,17,16,B,3,殺球,,,1.0,9.0,782.0,624.0,2.0,6.0,831.0,311.0,對手落地致勝,落地致勝,B,,9.0,794.0,624.0,8.0,632.0,323.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,315.1793140420227
37,10.0,0:30:59,46490.0,19,18,A,3,點扣,1.0,,1.0,3.0,525.0,295.0,,6.0,377.0,555.0,對手落地致勝,落地致勝,A,,3.0,507.0,303.0,8.0,651.0,554.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,283.55599094358774
38,4.0,0:31:26,47152.0,19,19,B,3,殺球,,,1.0,5.0,818.0,566.0,2.0,3.0,460.0,288.0,對手落地致勝,落地致勝,B,,8.0,708.0,562.0,8.0,655.0,350.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,369.56731457205467
40,29.0,00:32:42,49072.0,21,19,A,3,點扣,1.0,,1.0,3.0,479.0,299.0,2.0,15.0,346.0,596.0,對手落地致勝,落地致勝,A,,3.0,497.0,303.0,8.0,678.0,587.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set1.csv,True,1,329.6209944769902
3,26.0,0:36:37,54948.0,2,1,A,3,殺球,,,1.0,5.0,847.0,593.0,2.0,11.0,848.0,313.0,出界,對手出界,B,,8.0,807.0,606.0,8.0,649.0,319.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,0,295.85469406450187
6,11.0,0:38:06,57174.0,3,3,B,3,殺球,,,1.0,5.0,480.0,317.0,1.0,5.0,898.0,595.0,對手落地致勝,落地致勝,B,,9.0,534.0,298.0,8.0,544.0,563.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,469.79250739023075
8,20.0,0:39:16,58921.0,3,5,B,3,殺球,,,1.0,9.0,699.0,298.0,,6.0,374.0,568.0,對手落地致勝,落地致勝,B,,9.0,690.0,301.0,8.0,609.0,533.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,413.69674883905
15,11.0,0:44:04,66114.0,7,8,B,3,殺球,,,1.0,8.0,677.0,312.0,1.0,5.0,852.0,587.0,對手落地致勝,落地致勝,B,,8.0,673.0,317.0,8.0,629.0,564.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,323.94598315151245
16,10.0,0:44:33,66835.0,7,9,B,3,殺球,,,1.0,9.0,741.0,298.0,1.0,6.0,387.0,545.0,對手落地致勝,落地致勝,B,,9.0,734.0,298.0,8.0,666.0,554.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,425.9319194425325
17,18.0,0:45:16,67907.0,8,9,A,3,殺球,,,1.0,4.0,442.0,620.0,2.0,6.0,829.0,328.0,對手落地致勝,落地致勝,A,,4.0,452.0,639.0,8.0,577.0,322.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,488.72282533149604
19,18.0,0:46:21,69549.0,10,9,A,3,殺球,,,1.0,8.0,606.0,558.0,2.0,3.0,470.0,293.0,落點判斷失誤,對手落點判斷失誤,A,,8.0,657.0,554.0,8.0,610.0,327.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,321.0763149159402
26,9.0,0:51:17,76932.0,13,13,B,3,殺球,,,1.0,9.0,567.0,302.0,1.0,5.0,841.0,576.0,對手落地致勝,落地致勝,B,,9.0,592.0,301.0,8.0,606.0,538.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,370.97978381577616
32,4.0,0:55:53,83836.0,17,15,A,3,點扣,,,1.0,8.0,656.0,598.0,1.0,5.0,471.0,338.0,對手落地致勝,落地致勝,A,,8.0,645.0,602.0,8.0,599.0,316.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,316.1834910301295
36,8.0,00:58:10,87268.0,19,17,B,3,殺球,1.0,,1.0,9.0,736.0,297.0,2.0,5.0,392.0,548.0,對手落地致勝,落地致勝,B,,9.0,698.0,305.0,8.0,619.0,525.0,0,Kento_MOMOTA_CHOU_Tien_Chen_KOREA_OPEN_2019_Final,set2.csv,True,1,390.7492802296634
2,2.0,0:10:16,15422.0,1,1,B,3,殺球,,,1.0,14.0,297.0,639.0,1.0,6.0,387.0,584.0,對手落地致勝,落地致勝,B,,8.0,720.0,347.0,8.0,630.0,536.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,408.72729294726577
4,11.0,0:11:21,17040.0,1,3,B,3,殺球,,,1.0,8.0,650.0,379.0,,8.0,514.0,580.0,對手落地致勝,落地致勝,B,,8.0,636.0,372.0,8.0,701.0,559.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,241.1389640850271
9,5.0,0:13:53,20832.0,4,5,B,3,殺球,,,1.0,8.0,714.0,343.0,1.0,6.0,389.0,546.0,對手落地致勝,落地致勝,B,,9.0,690.0,336.0,8.0,597.0,552.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,367.0163484097132
12,2.0,0:15:27,23176.0,6,6,A,3,殺球,,,1.0,8.0,788.0,621.0,1.0,6.0,795.0,362.0,對手落地致勝,落地致勝,A,,8.0,742.0,556.0,8.0,608.0,368.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,201.10942295178512
13,34.0,0:16:17,24426.0,6,7,B,3,殺球,,,1.0,3.0,470.0,334.0,,5.0,919.0,528.0,對手落地致勝,落地致勝,B,,3.0,494.0,339.0,8.0,518.0,570.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,465.1300893298562
15,20.0,0:18:33,27838.0,7,8,B,3,殺球,,,1.0,5.0,475.0,342.0,1.0,5.0,871.0,553.0,對手落地致勝,落地致勝,B,,9.0,536.0,340.0,8.0,547.0,554.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,396.9811078628302
18,5.0,0:20:01,30049.0,8,10,B,3,殺球,,,1.0,8.0,530.0,344.0,,15.0,315.0,601.0,對手落地致勝,落地致勝,B,,8.0,560.0,350.0,8.0,589.0,564.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,350.7506236630236
25,3.0,0:26:06,39150.0,12,13,A,3,殺球,,,1.0,8.0,494.0,590.0,2.0,6.0,787.0,365.0,對手落地致勝,落地致勝,A,,8.0,565.0,598.0,8.0,605.0,376.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,321.8275935963229
27,4.0,0:27:13,40830.0,13,14,A,3,殺球,,,1.0,5.0,883.0,602.0,2.0,8.0,560.0,365.0,對手落地致勝,落地致勝,A,,8.0,797.0,585.0,8.0,660.0,350.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,323.3713036124263
28,4.0,0:27:46,41655.0,13,15,B,3,殺球,,,1.0,4.0,814.0,337.0,,5.0,955.0,606.0,對手落地致勝,落地致勝,B,,8.0,759.0,352.0,8.0,695.0,558.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,320.8301731446093
31,4.0,0:30:38,45952.0,15,16,B,3,殺球,,,1.0,8.0,740.0,360.0,1.0,5.0,960.0,623.0,對手落地致勝,落地致勝,B,,8.0,714.0,361.0,8.0,594.0,577.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,359.3883693165376
39,35.0,0:36:53,55333.0,20,19,B,3,殺球,,,1.0,8.0,542.0,345.0,,5.0,919.0,537.0,對手落地致勝,落地致勝,B,,8.0,558.0,348.0,8.0,600.0,569.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,set1.csv,True,1,407.4825149622987
